coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
-0.012580786866137346,0.9874980204009479,0.0012783071517657705,-0.015086222844778233,-0.010075350887496459,0.9850270041109476,0.9899752354260896,0.0,-9.84175583212459,7.440085765178564e-23,73.50902693039261
0.027386054787177892,1.0277644995903663,0.001202498480235003,0.025029201074453136,0.02974290849990265,1.02534506126475,1.0301896469031644,0.0,22.77429471829841,8.245710292380417e-115,378.9780871380737
-0.004231519800055624,0.995777420465105,0.0020986761070505597,-0.008344849385089448,-0.00011819021502179963,0.9916898722212225,0.9998818167691664,0.0,-2.0162805426905646,0.043770648345148315,4.513892435969051
-0.03457706204866377,0.9660138938083579,0.00450371052882344,-0.04340417248195155,-0.02574995161537599,0.9575243068724747,0.9745787509862858,0.0,-7.677461024054041,1.622725953177047e-14,45.80857395107285
-0.1435313204551347,0.8662936670504036,0.002337093121635802,-0.14811193880205717,-0.13895070210821223,0.8623345808392389,0.8702709299228965,0.0,-61.41446360283359,0.0,inf
0.06890042497328215,1.071329526170762,0.0024373002368330604,0.06412340428957841,0.07367744565698589,1.0662239672544906,1.0764595327946898,0.0,28.269157788623065,8.277368877210926e-176,581.6101724482769
